id_incidencia,uuid_origen,codi_centre,codi_tipus,nif_empresa,id_data_obertura,id_data_restabliment,estat,canal_entrada,codi_sla,data_obertura,data_assignacio,data_restabliment,data_resolucio_definitiva,data_limit_sla,num_incidencies,cost_estimat,cost_real,cost_ma_obra,cost_materials,num_actuacions,hores_treball,hores_fins_restabliment,hores_fins_definitiva,sla_hores,requereix_seguretat,interromp_activitat,compleix_sla,ha_calgut_reparacio_posterior,esta_tancada,compleix_sla_int,esta_tancada_int
21440,042d73be-7638-95fd-ce80-e06166daf21f,08033523,CLI-005,B61234567,20260528,20260529.0,RESOLTA,TELEFON,URGENT,2026-05-28 10:30:00+00:00,2026-05-28 16:00:21.286247+00:00,2026-05-29 00:18:01.124481+00:00,2026-06-01 11:09:48.998900+00:00,2026-05-29 10:30:00+00:00,1,139.59,188.45,109.3,79.15,2,3.26,13.800312355833332,96.66361080555555,24,False,True,True,True,True,1.0,1
21441,42d04e7b-7f09-80dd-7958-c594e16b8e6f,08033523,PAL-004,B61234567,20251006,20251017.0,TANCADA,SENSOR,NORMAL,2025-10-06 11:49:00+00:00,2025-10-06 13:19:31.735511+00:00,2025-10-17 18:40:13.914174+00:00,2025-10-17 18:40:13.914174+00:00,2025-10-11 11:49:00+00:00,1,179.16,179.16,103.91,75.25,1,3.04,270.8538650483333,270.8538650483333,120,False,False,False,False,True,0.0,1
21442,85de794e-c7fe-8d3d-1100-1d5a2cb0e4e9,08033523,CLI-001,B61234567,20251204,20251206.0,TANCADA,TELEFON,NORMAL,2025-12-04 07:09:00+00:00,2025-12-04 07:22:13.482524+00:00,2025-12-06 18:24:54.709097+00:00,2025-12-06 18:24:54.709097+00:00,2025-12-09 07:09:00+00:00,1,550.99,550.99,319.57,231.42,1,6.74,59.26519697138889,59.26519697138889,120,False,False,True,False,True,1.0,1
21443,ff936a16-271b-d92b-2d97-5c23ea2a3d36,08033523,FON-002,B61234567,20260619,20260622.0,TANCADA,TELEFON,NORMAL,2026-06-19 08:13:00+00:00,2026-06-19 13:19:19.260569+00:00,2026-06-22 09:53:24.481503+00:00,2026-06-22 09:53:24.481503+00:00,2026-06-24 08:13:00+00:00,1,182.74,182.74,105.99,76.75,1,2.26,73.67346708416666,73.67346708416666,120,False,False,True,False,True,1.0,1
21444,e4a49155-de7b-3c70-38d9-7a793e5c90b2,08033523,PAL-002,B61234567,20241029,20241029.0,TANCADA,WEB,URGENT,2024-10-29 15:59:00+00:00,2024-10-29 20:38:17.791156+00:00,2024-10-29 20:36:40.316792+00:00,2024-10-29 20:36:40.316792+00:00,2024-10-30 15:59:00+00:00,1,467.69,467.69,271.26,196.43,1,2.02,4.627865775555556,4.627865775555556,24,True,False,True,False,True,1.0,1
21445,e89d7ccc-4bf3-44e2-f4c3-9ea0cef46921,08033523,ELE-002,B61234567,20250109,20250112.0,TANCADA,TELEFON,NORMAL,2025-01-09 16:00:00+00:00,2025-01-09 18:38:57.962016+00:00,2025-01-12 00:48:01.999015+00:00,2025-01-12 00:48:01.999015+00:00,2025-01-14 16:00:00+00:00,1,125.66,125.66,72.88,52.78,1,1.45,56.80055528194445,56.80055528194445,120,False,False,True,False,True,1.0,1
21446,15feae8c-13f1-47b0-1123-c7243d52d69e,08033523,FON-002,B61234567,20251224,20251226.0,TANCADA,TELEFON,NORMAL,2025-12-24 08:32:00+00:00,2025-12-24 12:52:13.090268+00:00,2025-12-26 12:10:14.683251+00:00,2025-12-26 12:10:14.683251+00:00,2025-12-29 08:32:00+00:00,1,133.89,133.89,77.66,56.23,1,7.82,51.637412014166664,51.637412014166664,120,False,False,True,False,True,1.0,1
21448,775534fb-2acd-3f95-9879-9aaef4128a01,08033523,PAL-001,B61234567,20240408,20240409.0,TANCADA,TELEFON,URGENT,2024-04-08 13:45:00+00:00,2024-04-08 16:35:12.655914+00:00,2024-04-09 06:23:41.873896+00:00,2024-05-01 18:05:16.826118+00:00,2024-04-09 13:45:00+00:00,1,339.27,458.01,265.65,192.36,2,6.43,16.64496497111111,556.338007255,24,True,False,True,True,True,1.0,1
21449,87575c32-387b-6dad-0a54-0826a0308b19,08033523,FON-002,B61234567,20231207,20231208.0,TANCADA,WEB,NORMAL,2023-12-07 18:28:00+00:00,2023-12-07 21:54:59.604716+00:00,2023-12-08 10:41:04.865033+00:00,2023-12-08 10:41:04.865033+00:00,2023-12-12 18:28:00+00:00,1,92.64,92.64,53.73,38.91,1,4.79,16.218018064722223,16.218018064722223,120,False,False,True,False,True,1.0,1
21455,ae4064ce-03d8-0bd5-ef8b-66d443a502ab,08033523,FON-002,B61234567,20231110,20231112.0,TANCADA,SENSOR,NORMAL,2023-11-10 08:23:00+00:00,2023-11-10 11:13:36.712144+00:00,2023-11-12 22:44:28.998159+00:00,2023-11-12 22:44:28.998159+00:00,2023-11-15 08:23:00+00:00,1,113.26,113.26,65.69,47.57,1,8.65,62.35805504416667,62.35805504416667,120,False,False,True,False,True,1.0,1
21456,ca1b7943-991c-15ab-55f2-e5275c31c427,08033523,FON-002,B61234567,20231002,20231005.0,TANCADA,SENSOR,NORMAL,2023-10-02 09:08:00+00:00,2023-10-02 10:51:20.413599+00:00,2023-10-05 16:54:28.289505+00:00,2023-10-05 16:54:28.289505+00:00,2023-10-07 09:08:00+00:00,1,305.33,305.33,177.09,128.24,1,5.24,79.7745248625,79.7745248625,120,False,False,True,False,True,1.0,1
21458,6d38273a-0a8c-d385-df8c-04457d68a660,08033523,FON-002,B61234567,20241030,20241102.0,RESOLTA,INSPECCIO,NORMAL,2024-10-30 15:23:00+00:00,2024-10-30 20:44:25.601345+00:00,2024-11-02 13:16:23.709370+00:00,2024-11-02 13:16:23.709370+00:00,2024-11-04 15:23:00+00:00,1,525.3,525.3,304.67,220.63,1,2.03,69.88991926944445,69.88991926944445,120,False,False,True,False,True,1.0,1
21459,6a1046aa-70c3-ffca-8c98-edfebd54b6bf,08033523,CLI-004,B61234567,20251003,20251007.0,RESOLTA,SENSOR,NORMAL,2025-10-03 11:30:00+00:00,2025-10-03 14:52:42.123140+00:00,2025-10-07 00:31:13.037538+00:00,2025-10-07 00:31:13.037538+00:00,2025-10-08 11:30:00+00:00,1,520.18,520.18,301.7,218.48,1,0.5,85.020288205,85.020288205,120,False,False,True,False,True,1.0,1
21461,ec68bebd-7388-e90c-0265-432e63416bf1,08033523,FON-005,B61234567,20251015,20251015.0,TANCADA,TELEFON,URGENT,2025-10-15 09:22:00+00:00,2025-10-15 10:09:04.952392+00:00,2025-10-15 22:15:44.457863+00:00,2025-11-04 09:32:43.886650+00:00,2025-10-16 09:22:00+00:00,1,233.13,314.73,182.55,132.18,2,13.84,12.895682739722222,480.1788574027778,24,False,True,True,True,True,1.0,1
21462,cb885fc7-706f-f61c-5530-43add91f4bbb,08033523,FON-005,B61234567,20250523,20250602.0,RESOLTA,WEB,NORMAL,2025-05-23 12:33:00+00:00,2025-05-23 12:53:20.570345+00:00,2025-06-02 11:00:34.512831+00:00,2025-06-02 11:00:34.512831+00:00,2025-05-28 12:33:00+00:00,1,474.79,474.79,275.38,199.41,1,0.86,238.4595868975,238.4595868975,120,False,False,False,False,True,0.0,1
21463,f5806c9c-f2b5-c5f3-fbb9-0825d1df3611,08033523,PAL-003,B61234567,20230928,20230928.0,TANCADA,TELEFON,URGENT,2023-09-28 18:06:00+00:00,2023-09-28 23:38:29.170153+00:00,2023-09-28 23:00:15.232494+00:00,2023-09-28 23:00:15.232494+00:00,2023-09-29 18:06:00+00:00,1,233.69,233.69,135.54,98.15,1,2.1,4.904231248333334,4.904231248333334,24,True,False,True,False,True,1.0,1
21465,002ac704-ff95-6a9a-71f6-da3bfef07161,08033523,ELE-003,B61234567,20231129,20231130.0,TANCADA,WEB,URGENT,2023-11-29 17:02:00+00:00,2023-11-29 20:37:07.987621+00:00,2023-11-30 02:32:06.832488+00:00,2023-11-30 02:32:06.832488+00:00,2023-11-30 17:02:00+00:00,1,771.46,771.46,447.45,324.01,1,0.88,9.501897913333334,9.501897913333334,24,False,True,True,False,True,1.0,1
21467,069416f8-348b-fa5e-e328-a1fa5b05ec3c,08033523,PAL-004,B61234567,20240913,20240918.0,TANCADA,SENSOR,NORMAL,2024-09-13 13:20:00+00:00,2024-09-13 15:25:03.849267+00:00,2024-09-18 04:23:26.990126+00:00,2024-09-18 04:23:26.990126+00:00,2024-09-18 13:20:00+00:00,1,187.58,187.58,108.8,78.78,1,2.32,111.05749725722222,111.05749725722222,120,False,False,True,False,True,1.0,1
21471,825249a7-a6cf-f534-1edc-10a8ffc5fed5,08033523,FUS-001,B61234567,20231115,20231117.0,TANCADA,WEB,NORMAL,2023-11-15 10:06:00+00:00,2023-11-15 10:30:15.185149+00:00,2023-11-17 21:56:20.207100+00:00,2023-11-17 21:56:20.207100+00:00,2023-11-20 10:06:00+00:00,1,357.11,357.11,207.12,149.99,1,7.06,59.838946416666666,59.838946416666666,120,False,False,True,False,True,1.0,1
21476,8c0b7ce4-4f82-997c-6231-f11721536531,08033523,FUS-004,B61234567,20240423,20240426.0,TANCADA,TELEFON,NORMAL,2024-04-23 13:30:00+00:00,2024-04-23 17:13:13.125974+00:00,2024-04-26 04:45:54.924644+00:00,2024-04-26 04:45:54.924644+00:00,2024-04-28 13:30:00+00:00,1,275.09,275.09,159.55,115.54,1,6.17,63.265256845555555,63.265256845555555,120,False,False,True,False,True,1.0,1
21481,5b4f94c1-3db3-b0e1-cce2-f505f22869f1,08033638,CLI-004,B61234567,20240613,20240616.0,TANCADA,TELEFON,NORMAL,2024-06-13 13:02:00+00:00,2024-06-13 15:04:52.157176+00:00,2024-06-16 03:57:15.957881+00:00,2024-06-16 03:57:15.957881+00:00,2024-06-18 13:02:00+00:00,1,867.75,867.74,503.29,364.45,1,7.61,62.92109941138889,62.92109941138889,120,False,False,True,False,True,1.0,1
21483,e0079047-1577-ceb7-ef6f-1cce9add9f11,08033638,FON-003,B61234567,20240325,20240328.0,TANCADA,TELEFON,NORMAL,2024-03-25 13:56:00+00:00,2024-03-25 19:30:32.040417+00:00,2024-03-28 19:48:59.838615+00:00,2024-03-28 19:48:59.838615+00:00,2024-03-30 13:56:00+00:00,1,49.47,49.47,28.69,20.78,1,1.15,77.88328850416667,77.88328850416667,120,False,False,True,False,True,1.0,1
21484,41c9976b-4879-36e3-8ac4-99e957a857ae,08033638,CLI-004,B61234567,20260314,20260315.0,RESOLTA,INSPECCIO,URGENT,2026-03-14 10:45:00+00:00,2026-03-14 14:30:47.658119+00:00,2026-03-15 04:28:11.788500+00:00,2026-03-15 04:28:11.788500+00:00,2026-03-15 10:45:00+00:00,1,716.2,716.2,415.4,300.8,1,8.23,17.71994125,17.71994125,24,False,True,True,False,True,1.0,1
21486,f67b6c8c-b0cb-5926-d12e-3408cb1d7f0c,08033638,ELE-005,B61234567,20231120,20231121.0,TANCADA,WEB,URGENT,2023-11-20 14:36:00+00:00,2023-11-20 19:29:55.889581+00:00,2023-11-21 01:28:06.575881+00:00,2023-11-25 13:48:35.726590+00:00,2023-11-21 14:36:00+00:00,1,214.45,289.5,167.91,121.59,2,12.92,10.868493300277779,119.20992405277778,24,True,False,True,True,True,1.0,1
21487,193660f9-bf8f-63f4-0bdd-edc886c6a848,08033638,CLI-003,B61234567,20251021,20251023.0,TANCADA,SENSOR,NORMAL,2025-10-21 11:09:00+00:00,2025-10-21 13:21:20.542347+00:00,2025-10-23 22:41:34.278116+00:00,2025-10-23 22:41:34.278116+00:00,2025-10-26 11:09:00+00:00,1,581.97,581.97,337.54,244.43,1,3.92,59.54285503222222,59.54285503222222,120,False,False,True,False,True,1.0,1
21488,1df6832c-6764-151e-f3c3-1252dc1c5597,08033638,CLI-004,B61234567,20251124,20251124.0,TANCADA,SENSOR,URGENT,2025-11-24 11:05:00+00:00,2025-11-24 16:03:17.283967+00:00,2025-11-24 17:13:45.228468+00:00,2025-11-24 17:13:45.228468+00:00,2025-11-25 11:05:00+00:00,1,868.92,868.92,503.97,364.95,1,4.65,6.145896796666666,6.145896796666666,24,False,True,True,False,True,1.0,1
21491,6f96d4f9-74cd-37dd-9393-5d82448cfa3c,08033638,FON-005,B61234567,20230927,20230929.0,TANCADA,TELEFON,URGENT,2023-09-27 09:05:00+00:00,2023-09-27 11:47:29.435506+00:00,2023-09-29 08:41:11.268147+00:00,2023-10-05 06:32:59.017587+00:00,2023-09-28 09:05:00+00:00,1,173.81,234.64,136.09,98.55,2,7.48,47.603130040833335,189.46639377416668,24,True,True,False,True,True,0.0,1
21494,643836e4-d02c-702c-c51a-ae3d729636d9,08033638,PAL-002,B61234567,20240206,20240213.0,TANCADA,WEB,NORMAL,2024-02-06 18:56:00+00:00,2024-02-06 21:15:54.138404+00:00,2024-02-13 04:56:22.228574+00:00,2024-02-13 04:56:22.228574+00:00,2024-02-11 18:56:00+00:00,1,468.99,468.99,272.01,196.98,1,6.79,154.0061746038889,154.0061746038889,120,False,False,False,False,True,0.0,1
21498,6aacd526-af49-358c-59db-f154056b726e,08033638,ELE-002,B61234567,20251119,20251122.0,TANCADA,WEB,NORMAL,2025-11-19 13:57:00+00:00,2025-11-19 19:49:24.549143+00:00,2025-11-22 23:35:36.133042+00:00,2025-11-22 23:35:36.133042+00:00,2025-11-24 13:57:00+00:00,1,155.24,155.24,90.04,65.2,1,2.62,81.64337028944445,81.64337028944445,120,False,False,True,False,True,1.0,1
21500,421171b3-6784-360b-647e-c3f015e036d0,08033638,FUS-004,B61234567,20240919,20240919.0,TANCADA,WEB,NORMAL,2024-09-19 11:42:00+00:00,2024-09-19 17:15:50.335825+00:00,2024-09-19 21:49:36.468640+00:00,2024-09-19 21:49:36.468640+00:00,2024-09-24 11:42:00+00:00,1,52.51,52.51,30.46,22.05,1,8.19,10.126796844444444,10.126796844444444,120,False,False,True,False,True,1.0,1
21503,8ce5079a-14d5-4f84-fd88-80193665bc76,08033638,CLI-004,B61234567,20240620,20240624.0,TANCADA,WEB,NORMAL,2024-06-20 15:22:00+00:00,2024-06-20 20:25:20.638258+00:00,2024-06-24 04:31:25.504279+00:00,2024-06-24 04:31:25.504279+00:00,2024-06-25 15:22:00+00:00,1,502.17,502.17,291.26,210.91,1,7.35,85.15708452194444,85.15708452194444,120,False,False,True,False,True,1.0,1
21505,0a2ba7bc-d417-80b7-7de8-32770805b3c1,08033638,FON-001,B61234567,20240605,20240608.0,RESOLTA,SENSOR,NORMAL,2024-06-05 17:21:00+00:00,2024-06-05 21:53:24.484345+00:00,2024-06-08 22:42:20.104976+00:00,2024-06-08 22:42:20.104976+00:00,2024-06-10 17:21:00+00:00,1,233.73,233.73,135.56,98.17,1,1.23,77.35558471555555,77.35558471555555,120,False,False,True,False,True,1.0,1
21506,816a8daf-2afd-9a1a-a65a-0fc24a1fe581,08033638,FON-001,B61234567,20250322,20250326.0,RESOLTA,SENSOR,NORMAL,2025-03-22 14:22:00+00:00,2025-03-22 15:01:17.733923+00:00,2025-03-26 07:16:42.365248+00:00,2025-03-26 07:16:42.365248+00:00,2025-03-27 14:22:00+00:00,1,419.18,419.18,243.12,176.06,1,6.03,88.91176812444445,88.91176812444445,120,False,False,True,False,True,1.0,1
21507,304ce5e5-1c0e-0717-8d3f-19c778417e9b,08033638,PAL-002,B61234567,20240205,20240206.0,TANCADA,INSPECCIO,NORMAL,2024-02-05 12:31:00+00:00,2024-02-05 16:10:20.589795+00:00,2024-02-06 07:07:18.704542+00:00,2024-02-06 07:07:18.704542+00:00,2024-02-10 12:31:00+00:00,1,576.09,576.09,334.13,241.96,1,5.9,18.60519570611111,18.60519570611111,120,False,False,True,False,True,1.0,1
21508,88373a68-bba8-d879-f850-30229c5bda34,08033638,FUS-001,B61234567,20241112,20241114.0,TANCADA,TELEFON,NORMAL,2024-11-12 12:51:00+00:00,2024-11-12 17:33:08.825624+00:00,2024-11-14 05:11:21.014703+00:00,2024-11-14 05:11:21.014703+00:00,2024-11-17 12:51:00+00:00,1,181.56,181.56,105.3,76.26,1,4.64,40.33917075083333,40.33917075083333,120,False,False,True,False,True,1.0,1
21509,f8c19a38-a691-62b8-72ea-692f264d6919,08033638,FUS-001,B61234567,20240320,20240324.0,TANCADA,SENSOR,NORMAL,2024-03-20 11:00:00+00:00,2024-03-20 12:31:52.937618+00:00,2024-03-24 04:07:12.021159+00:00,2024-03-24 04:07:12.021159+00:00,2024-03-25 11:00:00+00:00,1,144.53,144.53,83.83,60.7,1,7.41,89.1200058775,89.1200058775,120,False,False,True,False,True,1.0,1
21511,df7741d9-dd83-f4a3-6202-3f85fc941e87,08033638,CLI-002,B61234567,20251126,20251128.0,TANCADA,WEB,URGENT,2025-11-26 11:05:00+00:00,2025-11-26 12:35:15.670180+00:00,2025-11-28 12:32:37.057674+00:00,2025-12-30 03:07:37.355598+00:00,2025-11-27 11:05:00+00:00,1,226.18,305.34,177.09,128.25,2,15.72,49.46029379833333,808.0437098883333,24,False,True,False,True,True,0.0,1
21512,8cb2b4a6-e8e4-fda8-8d00-bf983d71c2fd,08033638,EST-003,B61234567,20241121,20241124.0,TANCADA,TELEFON,NORMAL,2024-11-21 14:33:00+00:00,2024-11-21 16:45:16.218694+00:00,2024-11-24 03:32:08.782313+00:00,2024-11-24 03:32:08.782313+00:00,2024-11-26 14:33:00+00:00,1,4719.8,4719.8,2737.48,1982.32,1,2.29,60.98577286472222,60.98577286472222,120,False,False,True,False,True,1.0,1
21513,ab3e1d51-d48a-8cbd-c19a-06f5e3503787,08033638,FON-002,B61234567,20240614,20240622.0,TANCADA,TELEFON,NORMAL,2024-06-14 09:06:00+00:00,2024-06-14 12:15:08.206416+00:00,2024-06-22 03:27:00.343388+00:00,2024-06-22 03:27:00.343388+00:00,2024-06-19 09:06:00+00:00,1,134.13,134.13,77.8,56.33,1,7.73,186.35009538555556,186.35009538555556,120,False,False,False,False,True,0.0,1
21516,b9772f85-14f3-127d-036c-b7aa4a06a936,08033638,FUS-004,B61234567,20260425,20260429.0,RESOLTA,INSPECCIO,NORMAL,2026-04-25 08:56:00+00:00,2026-04-25 10:56:24.213337+00:00,2026-04-29 00:10:59.161973+00:00,2026-04-29 00:10:59.161973+00:00,2026-04-30 08:56:00+00:00,1,126.58,126.58,73.42,53.16,1,1.39,87.24976721472223,87.24976721472223,120,False,False,True,False,True,1.0,1
21517,15d9ea04-fcd0-e214-b04d-abb7f7934e9c,08033638,FUS-004,B61234567,20250529,20250531.0,TANCADA,TELEFON,NORMAL,2025-05-29 12:24:00+00:00,2025-05-29 14:56:55.565107+00:00,2025-05-31 10:10:14.739971+00:00,2025-05-31 10:10:14.739971+00:00,2025-06-03 12:24:00+00:00,1,48.86,48.86,28.34,20.52,1,2.97,45.770761103055555,45.770761103055555,120,False,False,True,False,True,1.0,1
21519,2157d720-ecfc-7975-74a4-079ea8cb1bba,08033638,CLI-003,B61234567,20240305,20240309.0,TANCADA,INSPECCIO,NORMAL,2024-03-05 10:46:00+00:00,2024-03-05 12:19:48.245336+00:00,2024-03-09 14:09:43.342022+00:00,2024-03-09 14:09:43.342022+00:00,2024-03-10 10:46:00+00:00,1,586.17,586.17,339.98,246.19,1,0.68,99.39537278388889,99.39537278388889,120,False,False,True,False,True,1.0,1
21520,dc52d708-e6ab-80cb-9679-b97e3b1a9a94,08033638,ELE-005,B61234567,20240122,20240128.0,RESOLTA,WEB,NORMAL,2024-01-22 14:15:00+00:00,2024-01-22 19:07:39.779027+00:00,2024-01-28 17:01:39.576065+00:00,2024-01-28 17:01:39.576065+00:00,2024-01-27 14:15:00+00:00,1,380.95,380.95,220.95,160.0,1,5.7,146.77766001805554,146.77766001805554,120,False,False,False,False,True,0.0,1
21523,681b46af-42d6-be2f-44a8-1c833f612966,08033638,PAL-004,B61234567,20240501,20240502.0,TANCADA,SENSOR,URGENT,2024-05-01 18:12:00+00:00,2024-05-01 23:05:09.527026+00:00,2024-05-02 08:14:55.967639+00:00,2024-05-02 08:14:55.967639+00:00,2024-05-02 18:12:00+00:00,1,129.83,129.83,75.3,54.53,1,2.99,14.048879899722222,14.048879899722222,24,False,True,True,False,True,1.0,1
21524,b40a490d-103c-380b-35b8-26c5fc5a9882,08033638,FON-004,B61234567,20260126,20260128.0,TANCADA,WEB,URGENT,2026-01-26 18:09:00+00:00,2026-01-26 22:47:42.251078+00:00,2026-01-28 11:39:49.117637+00:00,2026-03-07 13:13:58.865756+00:00,2026-01-27 18:09:00+00:00,1,188.54,254.53,147.62,106.91,2,15.58,41.51364378805555,955.0830182655556,24,False,True,False,True,True,0.0,1
21526,e8995d64-24f5-7b3e-7206-15a907a41589,08033638,PAL-001,B61234567,20240909,20240911.0,TANCADA,INSPECCIO,NORMAL,2024-09-09 09:39:00+00:00,2024-09-09 12:38:06.666368+00:00,2024-09-11 22:27:38.325791+00:00,2024-09-11 22:27:38.325791+00:00,2024-09-14 09:39:00+00:00,1,312.85,312.85,181.45,131.4,1,3.06,60.81064605305556,60.81064605305556,120,False,False,True,False,True,1.0,1
21531,23062267-2697-16c7-a3ad-cc6aca896dea,08033638,FON-002,B61234567,20260518,20260518.0,TANCADA,TELEFON,NORMAL,2026-05-18 14:17:00+00:00,2026-05-18 16:02:32.183617+00:00,2026-05-18 19:45:45.566816+00:00,2026-05-18 19:45:45.566816+00:00,2026-05-23 14:17:00+00:00,1,95.74,95.74,55.53,40.21,1,4.0,5.479324115555555,5.479324115555555,120,False,False,True,False,True,1.0,1
21532,dc6f770d-2c9a-66a3-47bc-aa1015b3d38e,08033638,PAL-004,B61234567,20240315,20240318.0,TANCADA,WEB,NORMAL,2024-03-15 10:34:00+00:00,2024-03-15 14:52:14.173366+00:00,2024-03-18 06:48:52.481268+00:00,2024-03-18 06:48:52.481268+00:00,2024-03-20 10:34:00+00:00,1,162.36,162.36,94.17,68.19,1,1.35,68.24791146333334,68.24791146333334,120,False,False,True,False,True,1.0,1
21534,5fb75d0b-25f7-520c-83a7-9768a5b3a091,08033638,CLI-001,B61234567,20260215,20260215.0,TANCADA,INSPECCIO,URGENT,2026-02-15 12:06:00+00:00,2026-02-15 14:38:21.957753+00:00,2026-02-15 15:15:55.235136+00:00,2026-02-15 15:15:55.235136+00:00,2026-02-16 12:06:00+00:00,1,1717.92,1717.92,996.39,721.53,1,6.25,3.165343093333333,3.165343093333333,24,False,True,True,False,True,1.0,1
21538,7f6ba964-39a3-9db1-28b8-933670582e74,08033638,ELE-002,B61234567,20250124,20250126.0,TANCADA,WEB,NORMAL,2025-01-24 18:27:00+00:00,2025-01-24 22:17:19.501184+00:00,2025-01-26 16:15:36.978436+00:00,2025-01-26 16:15:36.978436+00:00,2025-01-29 18:27:00+00:00,1,92.87,92.87,53.86,39.01,1,2.55,45.81027178777778,45.81027178777778,120,False,False,True,False,True,1.0,1
21539,7149397f-0d1a-8251-f703-db8e4ae62484,08033638,EST-001,B61234567,20260501,20260502.0,TANCADA,INSPECCIO,URGENT,2026-05-01 09:30:00+00:00,2026-05-01 12:39:05.159999+00:00,2026-05-02 08:35:03.133141+00:00,2026-05-02 08:35:03.133141+00:00,2026-05-02 09:30:00+00:00,1,1161.39,1161.39,673.61,487.78,1,4.91,23.08420365027778,23.08420365027778,24,True,True,True,False,True,1.0,1
21540,a72823b7-ac5f-d5c3-2b06-e0ab8678e532,08033638,FON-003,B61234567,20230904,20230909.0,TANCADA,INSPECCIO,NORMAL,2023-09-04 09:29:00+00:00,2023-09-04 12:00:38.466636+00:00,2023-09-09 04:13:58.121830+00:00,2023-09-09 04:13:58.121830+00:00,2023-09-09 09:29:00+00:00,1,119.74,119.74,69.45,50.29,1,8.45,114.74947828611111,114.74947828611111,120,False,False,True,False,True,1.0,1
21547,a59273bd-c289-e713-60fc-d64137b17268,08033638,FON-002,B61234567,20240130,20240201.0,TANCADA,TELEFON,URGENT,2024-01-30 15:26:00+00:00,2024-01-30 16:56:18.328642+00:00,2024-02-01 06:40:04.426252+00:00,2024-03-05 11:58:44.629314+00:00,2024-01-31 15:26:00+00:00,1,67.27,90.82,52.68,38.14,2,8.12,39.23456284777778,836.545730365,24,False,True,False,True,True,0.0,1
21549,2dca122f-f7f9-c56b-ccc9-0b649283198f,08033638,FON-001,B61234567,20250519,20250521.0,TANCADA,WEB,NORMAL,2025-05-19 15:06:00+00:00,2025-05-19 18:00:41.733040+00:00,2025-05-21 00:05:14.566853+00:00,2025-05-21 00:05:14.566853+00:00,2025-05-24 15:06:00+00:00,1,322.45,322.45,187.02,135.43,1,7.57,32.98737968138889,32.98737968138889,120,False,False,True,False,True,1.0,1
21550,722cc946-36e1-bfde-eb03-5b708e40361d,08033638,FON-001,B61234567,20230905,20230907.0,RESOLTA,WEB,NORMAL,2023-09-05 18:38:00+00:00,2023-09-05 22:47:03.043088+00:00,2023-09-07 01:52:50.658394+00:00,2023-09-07 01:52:50.658394+00:00,2023-09-10 18:38:00+00:00,1,261.31,261.31,151.56,109.75,1,6.27,31.247405109444443,31.247405109444443,120,False,False,True,False,True,1.0,1
21553,23e068b5-3a52-3f3c-cdc6-8f7bd224bee5,08033638,PAL-001,B61234567,20250908,20250922.0,TANCADA,TELEFON,NORMAL,2025-09-08 14:25:00+00:00,2025-09-08 15:05:16.499899+00:00,2025-09-22 22:50:10.126660+00:00,2025-09-22 22:50:10.126660+00:00,2025-09-13 14:25:00+00:00,1,158.95,158.95,92.19,66.76,1,4.88,344.4194796277778,344.4194796277778,120,False,False,False,False,True,0.0,1
21554,21e135d1-6548-07ee-efac-fef36bcb1fb2,08033638,CLI-001,B61234567,20260121,20260124.0,RESOLTA,WEB,URGENT,2026-01-21 11:08:00+00:00,2026-01-21 12:18:51.814296+00:00,2026-01-24 06:16:48.315791+00:00,2026-01-24 06:16:48.315791+00:00,2026-01-22 11:08:00+00:00,1,472.28,472.28,273.92,198.36,1,0.65,67.14675438638889,67.14675438638889,24,True,False,False,False,True,0.0,1
21555,fbfba7ee-fbf5-d73b-bb25-52f189206df0,08033638,ELE-002,B61234567,20240326,20240328.0,TANCADA,WEB,NORMAL,2024-03-26 10:24:00+00:00,2024-03-26 15:17:13.872440+00:00,2024-03-28 15:45:25.911009+00:00,2024-03-28 15:45:25.911009+00:00,2024-03-31 10:24:00+00:00,1,75.5,75.5,43.79,31.71,1,5.09,53.3571975025,53.3571975025,120,False,False,True,False,True,1.0,1
21560,7d240f3e-7535-aef4-2967-9a598786dafe,08033638,PAL-001,B61234567,20241212,20241214.0,TANCADA,TELEFON,URGENT,2024-12-12 15:03:00+00:00,2024-12-12 17:47:51.519111+00:00,2024-12-14 17:54:06.369642+00:00,2024-12-31 03:56:55.112790+00:00,2024-12-13 15:03:00+00:00,1,362.23,489.01,283.62,205.39,2,9.41,50.851769345,444.89864244166665,24,True,True,False,True,True,0.0,1
21562,fe8074c2-bcc7-792c-f0fe-2a6fc2a29c22,08033638,PAL-003,B61234567,20230927,20230928.0,TANCADA,SENSOR,NORMAL,2023-09-27 12:33:00+00:00,2023-09-27 16:59:21.504648+00:00,2023-09-28 16:16:11.001906+00:00,2023-09-28 16:16:11.001906+00:00,2023-10-02 12:33:00+00:00,1,327.15,327.15,189.75,137.4,1,0.96,27.719722751666666,27.719722751666666,120,False,False,True,False,True,1.0,1
21563,8668cd4c-e8ef-7140-4c7a-95dfbe3e430a,08033638,EST-001,B61234567,20240904,20240904.0,TANCADA,INSPECCIO,URGENT,2024-09-04 18:59:00+00:00,2024-09-04 23:45:57.382450+00:00,2024-09-04 22:05:38.644797+00:00,2024-10-21 05:55:45.342780+00:00,2024-09-05 18:59:00+00:00,1,1942.62,2622.54,1521.07,1101.47,2,10.56,3.1107346658333332,1114.94592855,24,True,True,True,True,True,1.0,1
