codi_centre,denominacio,tipus_centre,naturalesa,titularitat,num_ensenyaments,nom_municipi,nom_comarca,provincia,codi_ine,codi_comarca,adreca,codi_postal,latitud,longitud,te_infantil_1c,te_infantil_2c,te_primaria,te_eso,te_batxillerat,te_fp_mitja,te_fp_superior,te_adults,te_especial,any_construccio,antiguitat_anys,superficie_m2,num_alumnes,tram_mida,estat_conservacio
25007611,CFA Victorina Vila,ADULTS,Públic,Departament d'Educació i Formació Professional,1,Lleida,Segrià,Lleida,251207,33,"c. de la Mercè,1(Casal Cívic Joan Carles",25003,41.61378,0.611271,False,False,False,False,False,False,False,True,False,,,,,,
25007621,Escola de Dansa La Dansa Estudi,ALTRES,Privat,Persones Físiques,0,Lleida,Segrià,Lleida,251207,33,"av. Prat de la Riba, 57",25004,41.62159,0.624976,False,False,False,False,False,False,False,False,False,,,,,,
25007670,Aula Municipal de Música d'Ivars d'Urgell,ALTRES,Públic,Corporacions Locals,0,Ivars d'Urgell,Pla d'Urgell,Lleida,251137,27,"c. Felip Rodés, 8",25260,41.68187,0.986137,False,False,False,False,False,False,False,False,False,,,,,,
25007694,Esc. de Música Municipal de Lleida,ALTRES,Públic,Corporacions Locals,0,Lleida,Segrià,Lleida,251207,33,c. de Pi i Margall / Pl.Jacint Verdaguer,25004,41.61978,0.628528,False,False,False,False,False,False,False,False,False,,,,,,
25007700,Institut Ermengol IV,INSTITUT,Públic,Departament d'Educació i Formació Professional,2,Bellcaire d'Urgell,Noguera,Lleida,250479,23,"c. Enric Servet, s/n",25337,41.75612,0.90542,False,False,False,True,True,False,False,False,False,,,,,,
25007712,LLI privada Els Minairons,LLAR_INFANTS,Privat,Associacions,1,Tremp,Pallars Jussà,Lleida,252347,25,"av. Estació, cases 11-12",25620,42.16946,0.8937,True,False,False,False,False,False,False,False,False,,,,,,
25007724,Esc. de Música de Les Garrigues,ALTRES,Públic,Corporacions Locals,0,Les Borges Blanques,Garrigues,Lleida,250582,18,"c. Dr. Trueta, s/n",25400,41.5173,0.867072,False,False,False,False,False,False,False,False,False,,,,,,
25007751,LLI privada El Gegant de Lleida,LLAR_INFANTS,Privat,Societats Mercantils,1,Lleida,Segrià,Lleida,251207,33,"c. Serra del Montsec, 6",25006,41.62006,0.617029,True,False,False,False,False,False,False,False,False,,,,,,
25007955,Esc. de Música Municipal,ALTRES,Públic,Corporacions Locals,0,Cervera,Segarra,Lleida,250729,32,"c. Mestre Emili Pujol, 2",25200,41.66696,1.270348,False,False,False,False,False,False,False,False,False,,,,,,
25007967,Esc. de Música Josep Maria Llorens,ALTRES,Públic,Corporacions Locals,0,Guissona,Segarra,Lleida,251109,32,"pl. Vell-Pla, 1",25210,41.78669,1.289321,False,False,False,False,False,False,False,False,False,,,,,,
25007992,Escola d'Almenar,ESCOLA,Públic,Departament d'Educació i Formació Professional,2,Almenar,Segrià,Lleida,250215,33,"c. de la Central, s/n",25126,41.79548,0.569205,False,True,True,False,False,False,False,False,False,,,,,,
25008017,Llar d'infants Ralet ralet,LLAR_INFANTS,Públic,Corporacions Locals,1,Torrefarrera,Segrià,Lleida,252287,33,"Camí d'Alpicat, s/n",25126,41.67376,0.60357,True,False,False,False,False,False,False,False,False,,,,,,
25008029,Llar d'infants La Placeta,LLAR_INFANTS,Públic,Corporacions Locals,1,Vilanova de Bellpuig,Pla d'Urgell,Lleida,252483,27,"Camí de la Plana, s/n",25264,41.6127,0.961155,True,False,False,False,False,False,False,False,False,,,,,,
25008030,Llar d'infants Rialles,LLAR_INFANTS,Públic,Corporacions Locals,1,Artesa de Lleida,Segrià,Lleida,250334,33,"c. Jacint Verdaguer, s/n",25150,41.55384,0.701509,True,False,False,False,False,False,False,False,False,,,,,,
25008170,Esc. de Música L'Intèrpret,ALTRES,Privat,Persones Físiques,0,Lleida,Segrià,Lleida,251207,33,"p. Castella, 2, baixos",25003,41.61326,0.615123,False,False,False,False,False,False,False,False,False,,,,,,
25008200,LLI privada Atrapasomnis,LLAR_INFANTS,Privat,Societats Civils,1,Lleida,Segrià,Lleida,251207,33,"c. Antoni Agustí, 23",25005,41.62633,0.64075,True,False,False,False,False,False,False,False,False,,,,,,
25008212,Escola Pràctiques II,ESCOLA,Públic,Departament d'Educació i Formació Professional,2,Lleida,Segrià,Lleida,251207,33,"av. Alcalde Rovira Roure, 46",25006,41.62367,0.61544,False,True,True,False,False,False,False,False,False,,,,,,
25008251,Llar d'infants L'Escoleta,LLAR_INFANTS,Públic,Corporacions Locals,1,Juneda,Garrigues,Lleida,251193,18,"c. Pla Molí, s/n",25430,41.54462,0.82956,True,False,False,False,False,False,False,False,False,,,,,,
25008303,Escola Bressol Municipal del Centre Històric,LLAR_INFANTS,Públic,Corporacions Locals,1,Lleida,Segrià,Lleida,251207,33,"c. Tallada, 34-36",25002,41.6153,0.622154,True,False,False,False,False,False,False,False,False,,,,,,
25008315,Aula Municipal de Música d'Artesa de Segre,ALTRES,Públic,Corporacions Locals,0,Artesa de Segre,Noguera,Lleida,250349,23,"c. Mare de Déu del Pla, 25",25730,41.89607,1.045508,False,False,False,False,False,False,False,False,False,,,,,,
25008339,Llar d'infants Municipal d'Esterri d'Àneu,LLAR_INFANTS,Públic,Corporacions Locals,1,Esterri d'Àneu,Pallars Sobirà,Lleida,250864,26,"pl. de la Closa, 5",25580,42.62857,1.120958,True,False,False,False,False,False,False,False,False,,,,,,
25008340,Esc. de Música Municipal,ALTRES,Públic,Corporacions Locals,0,Linyola,Pla d'Urgell,Lleida,251229,27,"c. Major, 1",25240,41.71045,0.904562,False,False,False,False,False,False,False,False,False,,,,,,
25008352,Institut de La Pobla de Segur,INSTITUT,Públic,Departament d'Educació i Formació Professional,2,La Pobla de Segur,Pallars Jussà,Lleida,251713,25,"av. Catalunya, 22",25500,42.25022,0.965082,False,False,False,True,True,False,False,False,False,,,,,,
25008364,Llar d'infants de Sant Martí de Riucorb,LLAR_INFANTS,Públic,Corporacions Locals,1,Sant Martí de Riucorb,Urgell,Lleida,259025,38,"c. de l'Església, 1",25344,41.5601,1.055424,True,False,False,False,False,False,False,False,False,,,,,,
25008376,Llar d'infants de Gimenells i el Pla de la Font,LLAR_INFANTS,Públic,Corporacions Locals,1,Gimenells i el Pla de la Font,Segrià,Lleida,259123,33,"c. Rentadors, 12",25112,41.65136,0.388061,True,False,False,False,False,False,False,False,False,,,,,,
25008388,Llar d'infants de La Torre de Cabdella,LLAR_INFANTS,Públic,Corporacions Locals,1,La Torre de Cabdella,Pallars Jussà,Lleida,252271,25,"c. de La Plana de Mont-rós, s/n",25515,42.39634,0.98229,True,False,False,False,False,False,False,False,False,,,,,,
25008391,Llar d'infants El Petit Estel,LLAR_INFANTS,Públic,Corporacions Locals,1,Golmés,Pla d'Urgell,Lleida,250997,27,"c. Bonavista, s/n",25241,41.63313,0.928869,True,False,False,False,False,False,False,False,False,,,,,,
25008406,AH Hospital Universitari Arnau de Vilanova - AH,INSTITUT,Públic,Altres Ens Públics,3,Lleida,Segrià,Lleida,251207,33,"av. Alcalde Rovira Roure, 80",25198,41.62648,0.612077,False,True,True,True,False,False,False,False,False,,,,,,
25008418,Llar d'infants de Benavent de Segrià,LLAR_INFANTS,Públic,Corporacions Locals,1,Benavent de Segrià,Segrià,Lleida,250539,33,"pl. de l'Ajuntament, 2",25132,41.6944,0.634778,True,False,False,False,False,False,False,False,False,,,,,,
25008421,Llar d'infants Municipal de Solsona,LLAR_INFANTS,Públic,Corporacions Locals,1,Solsona,Solsonès,Lleida,252075,35,"c. Antoni Gaudí, s/n",25280,41.99539,1.512836,True,False,False,False,False,False,False,False,False,,,,,,
25008431,Llar d'infants Municipal de l'Albi,LLAR_INFANTS,Públic,Corporacions Locals,1,L'Albi,Garrigues,Lleida,250096,18,"av. de les Garrigues, 4",25450,41.42421,0.939236,True,False,False,False,False,False,False,False,False,,,,,,
25008443,LLI privada L'Infant dos,LLAR_INFANTS,Privat,Cooperatives,1,Mollerussa,Pla d'Urgell,Lleida,251370,27,"c. Enric Granados, 10",25230,41.62927,0.899746,True,False,False,False,False,False,False,False,False,,,,,,
25008455,Esc. de Música Municipal de Tremp,ALTRES,Públic,Corporacions Locals,0,Tremp,Pallars Jussà,Lleida,252347,25,"c. de Barcelona, 1",25620,42.16497,0.893824,False,False,False,False,False,False,False,False,False,,,,,,
25008467,EFTE Centre Públic de Tècnics Esportius dera Val d'Aran,ALTRES,Públic,Corporacions Locals,0,Naut Aran,Aran,Lleida,250254,39,Alberg Era Garona,25598,42.7074,0.905523,False,False,False,False,False,False,False,False,False,,,,,,
25008479,Llar d'infants El Carrilet,LLAR_INFANTS,Públic,Corporacions Locals,1,Albatàrrec,Segrià,Lleida,250077,33,"c. Joan Miró, s/n",25171,41.57223,0.602529,True,False,False,False,False,False,False,False,False,,,,,,
25008480,Llar d'infants Picarol,LLAR_INFANTS,Públic,Corporacions Locals,1,Llavorsí,Pallars Sobirà,Lleida,251266,26,"ctra. de la Vall d'Aran, 55",25595,42.4973,1.208909,True,False,False,False,False,False,False,False,False,,,,,,
25008492,Escola Bressol Municipal Parc de Gardeny,LLAR_INFANTS,Públic,Corporacions Locals,1,Lleida,Segrià,Lleida,251207,33,"pg. Onze de Setembre, 76",25003,41.61071,0.608291,True,False,False,False,False,False,False,False,False,,,,,,
25008534,Escola de La Vall de Boí - ZER Alta Ribagorça,ESCOLA,Públic,Departament d'Educació i Formació Professional,2,La Vall de Boí,Alta Ribagorça,Lleida,250432,05,"c. del Riu, 6",25527,42.50324,0.79863,False,True,True,False,False,False,False,False,False,,,,,,
25008546,EOI de Tàrrega,ALTRES,Públic,Departament d'Educació i Formació Professional,0,Tàrrega,Urgell,Lleida,252173,38,"av. Onze de Setembre, 4",25300,41.64447,1.134655,False,False,False,False,False,False,False,False,False,,,,,,
25008558,EOI de La Seu d'Urgell,ALTRES,Públic,Departament d'Educació i Formació Professional,0,La Seu d'Urgell,Alt Urgell,Lleida,252038,04,"c. de Capdevila, 29",25700,42.35879,1.459831,False,False,False,False,False,False,False,False,False,,,,,,
25008561,CFA Balaguer,ADULTS,Públic,Departament d'Educació i Formació Professional,1,Balaguer,Noguera,Lleida,250404,23,"Camí EScola Gaspar de Portolà, s/n",25600,41.79182,0.820623,False,False,False,False,False,False,False,True,False,,,,,,
25008571,CFA Joan Comorera,ADULTS,Públic,Departament d'Educació i Formació Professional,1,Cervera,Segarra,Lleida,250729,32,"c. 1 d'Octubre, 2",25200,41.67277,1.277658,False,False,False,False,False,False,False,True,False,,,,,,
25008583,CFA La Seu d'Urgell,ADULTS,Públic,Departament d'Educació i Formació Professional,1,La Seu d'Urgell,Alt Urgell,Lleida,252038,04,"c. de Capdevila, 29-35",25700,42.35878,1.459847,False,False,False,False,False,False,False,True,False,,,,,,
25008595,CFA Tàrrega,ADULTS,Públic,Departament d'Educació i Formació Professional,1,Tàrrega,Urgell,Lleida,252173,38,"c. Pau, s/n",25300,41.65088,1.137029,False,False,False,False,False,False,False,True,False,,,,,,
25008613,URPIJ-UCA Hospital Universitari de Santa Maria - URPIJ-UCA,INSTITUT,Públic,No Informat,3,Lleida,Segrià,Lleida,251207,33,"av. Alcalde Rovira Roure, 44",25198,41.62303,0.616489,False,True,True,True,False,False,False,False,False,,,,,,
25008625,CFA Mollerussa,ADULTS,Públic,Departament d'Educació i Formació Professional,1,Mollerussa,Pla d'Urgell,Lleida,251370,27,"c. Arbeca, 34(Edifici Escola de Música)",25230,41.6264,0.894611,False,False,False,False,False,False,False,True,False,,,,,,
25008637,Escola Bressol Municipal Les Llavoretes,LLAR_INFANTS,Públic,Corporacions Locals,1,Alfarràs,Segrià,Lleida,250138,33,"c. Sisquella, 4",25120,41.83007,0.574531,True,False,False,False,False,False,False,False,False,,,,,,
25008649,Escola Francesco Tonucci,ESCOLA,Públic,Departament d'Educació i Formació Professional,2,Lleida,Segrià,Lleida,251207,33,"c. Pont de Suert, 4",25001,41.61111,0.636896,False,True,True,False,False,False,False,False,False,,,,,,
25008662,Cons. de Música de Cervera,ALTRES,Públic,Corporacions Locals,0,Cervera,Segarra,Lleida,250729,32,"c. Mestre Emili Pujol, 2",25200,41.66695,1.270383,False,False,False,False,False,False,False,False,False,,,,,,
25008674,Llar d'infants de La Fuliola,LLAR_INFANTS,Públic,Corporacions Locals,1,La Fuliola,Urgell,Lleida,250962,38,"av. de Catalunya, s/n",25332,41.72009,1.006939,True,False,False,False,False,False,False,False,False,,,,,,
25008686,Llar d'infants Els Matxicots,LLAR_INFANTS,Públic,Corporacions Locals,1,Rialp,Pallars Sobirà,Lleida,251832,26,"c. Riu, 4",25594,42.44359,1.135932,True,False,False,False,False,False,False,False,False,,,,,,
25008698,Llar d'infants Lo Tossalet,LLAR_INFANTS,Públic,Corporacions Locals,1,Alcoletge,Segrià,Lleida,250122,33,"c. del Mirador del Segrià, 3",25660,41.64541,0.692233,True,False,False,False,False,False,False,False,False,,,,,,
25008704,Llar d'infants Patufet,LLAR_INFANTS,Públic,Corporacions Locals,1,Guissona,Segarra,Lleida,251109,32,av. de Cervera/rbla. dels Segadors,25210,41.78145,1.289942,True,False,False,False,False,False,False,False,False,,,,,,
25008716,Llar d'infants Parasol,LLAR_INFANTS,Públic,Corporacions Locals,1,Mollerussa,Pla d'Urgell,Lleida,251370,27,"c. de Bellvís, 37",25230,41.62786,0.887192,True,False,False,False,False,False,False,False,False,,,,,,
25008728,Llar d'infants Quitxalla,LLAR_INFANTS,Públic,Corporacions Locals,1,Mollerussa,Pla d'Urgell,Lleida,251370,27,"c. de Bellvís, 39",25230,41.62788,0.887227,True,False,False,False,False,False,False,False,False,,,,,,
25008731,Llar d'infants Municipal Quitxalla,LLAR_INFANTS,Públic,Corporacions Locals,1,Seròs,Segrià,Lleida,252043,33,"c. de les Eres, 17",25183,41.46487,0.413173,True,False,False,False,False,False,False,False,False,,,,,,
25008741,CFA Val d'Aran,ADULTS,Públic,Departament d'Educació i Formació Professional,1,Vielha e Mijaran,Aran,Lleida,252430,39,"ctra. del Túnel, 2",25530,42.7025,0.79271,False,False,False,False,False,False,False,True,False,,,,,,
25008753,CFA Solsonès,ADULTS,Públic,Departament d'Educació i Formació Professional,1,Solsona,Solsonès,Lleida,252075,35,"c. Dominics, 12",25280,41.99549,1.519514,False,False,False,False,False,False,False,True,False,,,,,,
25008765,Escola La Vall Fosca - ZER Pallars Jussà,ESCOLA,Públic,Departament d'Educació i Formació Professional,3,La Torre de Cabdella,Pallars Jussà,Lleida,252271,25,"c. Únic, s/n",25515,42.38357,0.963766,True,True,True,False,False,False,False,False,False,,,,,,
25008777,Escola Parc de l'Aigua,ESCOLA,Públic,Departament d'Educació i Formació Professional,2,Lleida,Segrià,Lleida,251207,33,"c. de Sant Paulí de Nola, s/n",25001,41.60229,0.637702,False,True,True,False,False,False,False,False,False,,,,,,
25008789,Escola Mont-roig,ESCOLA,Públic,Departament d'Educació i Formació Professional,2,Balaguer,Noguera,Lleida,250404,23,"c. Marta Mata, 48",25600,41.7964,0.817082,False,True,True,False,False,False,False,False,False,,,,,,
25008790,Escola Maria-Mercè Marçal,ESCOLA,Públic,Departament d'Educació i Formació Professional,2,Tàrrega,Urgell,Lleida,252173,38,"c. de Pau Casals, 15",25300,41.64454,1.132601,False,True,True,False,False,False,False,False,False,,,,,,
25008819,Llar d'infants d'Alcarràs,LLAR_INFANTS,Públic,Corporacions Locals,1,Alcarràs,Segrià,Lleida,250117,33,"c. del doctor Castells, s/n",25180,41.56228,0.525194,True,False,False,False,False,False,False,False,False,,,,,,
25008820,Esc. de Música Músics-Taller de Música,ALTRES,Privat,Societats Mercantils,0,Lleida,Segrià,Lleida,251207,33,"c. Vallcalent, 65-67",25006,41.61798,0.616029,False,False,False,False,False,False,False,False,False,,,,,,
25008832,Escola Bressol de Bellvís,LLAR_INFANTS,Públic,Corporacions Locals,1,Bellvís,Pla d'Urgell,Lleida,250523,27,"pg. d'Urgell, 17",25142,41.66936,0.817434,True,False,False,False,False,False,False,False,False,,,,,,
25008844,Llar d'infants Els Malfargats,LLAR_INFANTS,Públic,Corporacions Locals,1,Sort,Pallars Sobirà,Lleida,252094,26,"av. de la Diputació, 24",25560,42.40956,1.128198,True,False,False,False,False,False,False,False,False,,,,,,
25008856,Escola Bressol Municipal Balàfia,LLAR_INFANTS,Públic,Corporacions Locals,1,Lleida,Segrià,Lleida,251207,33,"c. Lérida de Colombia, 1",25005,41.62647,0.628336,True,False,False,False,False,False,False,False,False,,,,,,
25008868,Escola Bressol Municipal Gargot,LLAR_INFANTS,Públic,Corporacions Locals,1,Lleida,Segrià,Lleida,251207,33,"c. Bisbe Irurita, 3",25006,41.61639,0.614362,True,False,False,False,False,False,False,False,False,,,,,,
25008871,Llar d'infants de Maials,LLAR_INFANTS,Públic,Corporacions Locals,1,Maials,Segrià,Lleida,251333,33,"pl. Eliseo Sales, 32",25179,41.36295,0.506406,True,False,False,False,False,False,False,False,False,,,,,,
25008881,Esc. de Música Municipal de Solsona,ALTRES,Públic,Corporacions Locals,0,Solsona,Solsonès,Lleida,252075,35,pg. de St Antoni M.Claret(casa cultura),25280,41.99404,1.512592,False,False,False,False,False,False,False,False,False,,,,,,
25009371,Llar d'infants d'Os,LLAR_INFANTS,Públic,Corporacions Locals,1,Os de Balaguer,Noguera,Lleida,251569,23,"c. Germà Peralba, 2",25610,41.87301,0.721877,True,False,False,False,False,False,False,False,False,,,,,,
25008893,Escola Parc del Saladar,ESCOLA,Públic,Departament d'Educació i Formació Professional,2,Alcarràs,Segrià,Lleida,250117,33,"av. Devesa, 50",25180,41.56586,0.515888,False,True,True,False,False,False,False,False,False,,,,,,
25008901,Esc. de Música Pons Roselló,ALTRES,Privat,Persones Físiques,0,Lleida,Segrià,Lleida,251207,33,"c. Canonge Brugulat, 16, baixos",25003,41.61345,0.61816,False,False,False,False,False,False,False,False,False,,,,,,
25008911,Llar d'infants L'Estel,LLAR_INFANTS,Públic,Corporacions Locals,1,Alpicat,Segrià,Lleida,250236,33,"c. de Pompeu Fabra, s/n",25110,41.66958,0.554033,True,False,False,False,False,False,False,False,False,,,,,,
25008923,CFA Enric Granados,ADULTS,Públic,Departament d'Educació i Formació Professional,1,Lleida,Segrià,Lleida,251207,33,"c. Victòria Kent, s/n",25071,41.6231,0.605314,False,False,False,False,False,False,False,True,False,,,,,,
25008935,Escola La Ràpita - ZER El Jonc,ESCOLA,Públic,Departament d'Educació i Formació Professional,3,Vallfogona de Balaguer,Noguera,Lleida,252402,23,"c. Joaquim Lluch i Rovira, 1",25617,41.78279,0.844076,True,True,True,False,False,False,False,False,False,,,,,,
25008947,Llar d'infants Plou i Fa Sol,LLAR_INFANTS,Públic,Corporacions Locals,1,Castelldans,Garrigues,Lleida,250674,18,"pg. Moragues, 23",25154,41.49615,0.765824,True,False,False,False,False,False,False,False,False,,,,,,
25008959,C.Educ.Justícia El Segre,INSTITUT,Públic,Altres Departaments,1,Lleida,Segrià,Lleida,251207,33,"Partida Rufea, 68",25194,41.59136,0.601765,False,False,False,True,False,False,False,False,False,,,,,,
25008972,Llar d'infants Els Picotins,LLAR_INFANTS,Públic,Corporacions Locals,1,Verdú,Urgell,Lleida,252424,38,"c. Afores, s/n",25340,41.60934,1.141188,True,False,False,False,False,False,False,False,False,,,,,,
25008984,CFA Tremp,ADULTS,Públic,Departament d'Educació i Formació Professional,1,Tremp,Pallars Jussà,Lleida,252347,25,"pg. de la Conca de Tremp, 5",25620,42.16384,0.88852,False,False,False,False,False,False,False,True,False,,,,,,
